"STARTUP_ID","ORDER_ID","COUNTRY","REGION","PROFILE_CREATED","PROFILE_CREATION_DATE","CLOUD_USAGE","CLOUD","USAGE_COMPLETION_DATE","CASE_STUDY","CASE_STUDY_LAST_UPDATE_DATE","REF_ARCH","REF_ARCH_FILE_COUNT","REF_ARCH_WORKLOAD","REF_ARCH_COMMENTS","REF_ARCH_LAST_UPDATE_DATE","INTEGRATION_STRATEGY","IS_SOLUTION_FLAG","IS_SOLUTION","IS_INTEGRATION_FLAG","IS_DATE","ELEVATOR_PITCH","ELEVATOR_PITCH_LAST_UPDATE_DATE","VECTOR_LOGO","LOGO_FILE_COUNT","VECTOR_LOGO_LAST_UPDATE_DATE","PK_USAGE","PROMOTION_KIT_FLAG","MAIL_SENT","MAIL_SENT_DATE","NS_INTERNAL_ID","LAST_UPDATE_DATE","MC_COMPLETE_STATUS"
1004,3063,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,950,01-JAN-70,"N"
21129,8541,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,497984,01-JAN-70,"N"
21007,8491,"United Kingdom","EMEA","Complete",04-JUN-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,491757,04-JUN-21,"N"
4078,6953,"Hungary","EMEA","Complete",28-OCT-20,71.128168634,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,312971,28-OCT-20,"N"
19380,7854,"India","JAPAC","Complete",24-FEB-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,410416,24-FEB-21,"N"
20674,8367,"United States of America","NAS","Complete",05-APR-22,35929.0534227402,"Complete",14-JUL-21,"Complete",01-JUN-22,"Complete",1,"Test Development Environment,Production Environment (Customer Facing),Production Environment (Internal Facing)","We worked with the Oracle commercial team to create a built and deployed video based on the attached reference architecture.",06-APR-22,"Complete","Yes","We migrated to OCI in July 2021. Our architecture includes load balanced front-end, back-end, and GPU VM servers. In addition, we have also set up a GlusterFS file system. For databases, we use Redis, ElasticSearch and OCI's MySQL Database Service with high availability.","Yes",18-MAY-22,"Complete",01-JUN-22,"Complete",2,18-MAY-22,"Complete","No","Y",01-JUN-22,473470,01-JUN-22,"Y"
30959,12515,"Bangladesh","JAPAC","Complete",25-APR-22,114.9402746759,"Incomplete",,"Complete",02-MAY-22,"Incomplete",,"","",,"Complete","Yes","We are currently using oracle cloud as our cloud partner. Moreover, we are using full oracle technology to build the solution. Oracle Database 19c in the back end and Oracle Apex 21.2 in the front end.","Yes",02-MAY-22,"Complete",18-MAY-22,"Complete",1,26-APR-22,"Complete","No","",,827879,02-MAY-22,"N"
19361,7837,"Canada","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,410457,01-JAN-70,"N"
3469,6522,"United States of America","NAS","Complete",26-AUG-20,1022.975784249,"Complete",25-FEB-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,250295,26-AUG-20,"N"
958,3017,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,453,01-JAN-70,"N"
19607,7932,"Hungary","EMEA","Complete",05-MAR-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,413933,05-MAR-21,"N"
29726,12278,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,751456,01-JAN-70,"N"
27026,11303,"Israel","EMEA","Complete",26-DEC-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,669429,26-DEC-21,"N"
1266,3325,"India","JAPAC","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,38415,01-JAN-70,"N"
20817,8419,"United States of America","NAS","Complete",21-MAY-21,42165.940333686,"Complete",23-JUN-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,482717,25-JUN-21,"N"
3710,6694,"United States of America","NAS","Complete",23-SEP-20,698.140018858,"Complete",27-MAR-22,"Complete",20-MAY-22,"Complete",1,"Production Environment (Customer Facing)","null",03-JUN-22,"Complete","No","For now we don't have direct integrations","Yes",03-JUN-22,"Incomplete",,"Incomplete",,,"Complete","No","",,289016,03-JUN-22,"N"
30512,12421,"United States of America","NAS","Complete",07-APR-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,807902,07-APR-22,"N"
20818,8420,"United States of America","NAS","Complete",21-MAY-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,482716,21-MAY-21,"N"
1951,4029,"Botswana","EMEA","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,125070,01-JAN-70,"N"
20712,8387,"Argentina","LAD","Complete",14-MAY-21,1786.252548365,"Complete",02-JAN-22,"Complete",19-NOV-21,"Complete",1,"Production Environment (Customer Facing)","null",23-NOV-21,"Complete","Yes","With NetSuite y Wms through services,","Yes",19-NOV-21,"Complete",02-DEC-21,"Complete",1,19-NOV-21,"Complete","No","Y",04-JAN-22,477893,04-JAN-22,"Y"
23470,9510,"Spain","EMEA","Complete",05-NOV-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,596272,05-NOV-21,"N"
1686,3765,"Brazil","LAD","Complete",25-JAN-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,90159,25-JAN-20,"N"
26597,11193,"United States of America","NAS","Complete",09-DEC-21,22.641733863,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,655870,09-DEC-21,"N"
31545,12675,"Saudi Arabia","EMEA","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,873033,01-JAN-70,"N"
1553,3632,"Colombia","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,23272,01-JAN-70,"N"
21533,8721,"Saudi Arabia","EMEA","Incomplete",,570.261126234,"Complete",31-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,519240,08-NOV-21,"N"
4621,7247,"United States of America","NAS","Complete",11-DEC-20,3098.695649142,"Complete",09-APR-21,"Complete",01-JUN-21,"Complete",1,"Test Development Environment,Production Environment (Customer Facing),Production Environment (Internal Facing)","null",02-JUN-21,"Complete","No","","Yes",02-JUN-21,"Complete",01-JUN-21,"Complete",1,15-MAR-21,"Complete","No","Y",02-JUN-21,15886,02-JUN-21,"Y"
10142,7718,"Chile","LAD","Complete",23-FEB-21,7.870610631,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,408497,23-FEB-21,"N"
1919,3994,"Poland","EMEA","Complete",14-OCT-20,1297.50765342,"Complete",04-OCT-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,122930,14-OCT-20,"N"
20576,8326,"Spain","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,15893,01-JAN-70,"N"
22102,8985,"Saudi Arabia","EMEA","Incomplete",,1209.52481758118,"Complete",30-JAN-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,544056,01-FEB-22,"N"
1864,3942,"Brazil","LAD","Complete",20-MAR-20,427.6721879005,"Incomplete",,"Complete",21-AUG-20,"Complete",1,"Test Development Environment,Production Environment (Customer Facing),Production Environment (Internal Facing)","null",28-AUG-20,"Complete","No","Not yet, we are studying and learning about Oracle Cloud to check which part of the solution can run at Oracle Cloud.","Yes",28-AUG-20,"Complete",28-AUG-20,"Complete",2,27-AUG-20,"Complete","No","",,105073,28-AUG-20,"N"
28827,11948,"Saudi Arabia","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,718155,01-JAN-70,"N"
27801,11586,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,692757,01-JAN-70,"N"
813,2874,"Brazil","LAD","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,21845,01-JAN-70,"N"
3052,6229,"Brazil","LAD","Complete",08-JUL-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,42832,08-JUL-20,"N"
21938,8928,"India","JAPAC","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,539017,01-JAN-70,"N"
26313,11144,"United Arab Emirates","EMEA","Complete",29-NOV-21,85.357095382,"Incomplete",,"Incomplete",,"Complete",1,"All-In Production Environment","null",21-JUN-22,"Complete","Yes","We are using Oracle Cloud Virtual Machines","Yes",19-JUN-22,"Incomplete",,"Complete",2,19-JUN-22,"Incomplete","No","",,648739,21-JUN-22,"N"
29774,12286,"United Kingdom","EMEA","Complete",10-MAR-22,605.79850454,"Complete",09-APR-22,"Complete",15-MAR-22,"Complete",1,"Production Environment (Customer Facing),Test Development Environment,Backup Existing Environment","null",10-APR-22,"Complete","No","","Yes",10-APR-22,"Complete",15-MAR-22,"Complete",2,15-MAR-22,"Complete","No","Y",11-APR-22,751454,11-APR-22,"Y"
4654,7267,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,359109,01-JAN-70,"N"
20669,8364,"India","JAPAC","Complete",10-MAY-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,473467,10-MAY-21,"N"
2389,5604,"Hungary","EMEA","Complete",07-JAN-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,156463,07-JAN-21,"N"
31994,12802,"Brazil","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,900140,01-JAN-70,"N"
31216,12585,"Brazil","LAD","Complete",02-JUN-22,361.2252553258,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,852362,02-JUN-22,"N"
2410,5627,"United States of America","NAS","Incomplete",,811.612069218,"Complete",06-MAR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,168010,08-MAR-22,"N"
4726,7302,"Saudi Arabia","EMEA","Complete",17-DEC-20,1439.4104291518,"Complete",31-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,370120,08-NOV-21,"N"
30210,12363,"United Kingdom","EMEA","Incomplete",,12.813162414,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,775196,01-JAN-70,"N"
1767,3845,"Brazil","LAD","Incomplete",,437.940560531,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,96777,01-JAN-70,"N"
29332,12009,"Israel","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,736213,01-JAN-70,"N"
29469,12202,"India","JAPAC","Complete",28-FEB-22,690.286108833,"Complete",12-JUN-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,738630,14-JUN-22,"N"
2506,5724,"United States of America","NAS","Complete",12-MAY-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,182179,12-MAY-20,"N"
1548,3627,"Czech Republic","EMEA","Incomplete",,1249.071787017,"Complete",23-SEP-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,20453,05-JUN-21,"N"
26863,11241,"France","EMEA","Incomplete",,18628.1895575303,"Complete",19-JAN-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,667124,21-JAN-22,"N"
1129,3187,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,29379,01-JAN-70,"N"
4237,7029,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,329461,01-JAN-70,"N"
20513,8305,"Belgium","EMEA","Complete",03-JUN-21,1623.27327470998928,"Complete",31-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,440859,08-NOV-21,"N"
3692,6687,"United Kingdom","EMEA","Complete",22-SEP-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,285994,22-SEP-20,"N"
20295,8187,"United States of America","NAS","Complete",14-APR-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Complete","No","","Yes",14-APR-21,"Incomplete",,"Incomplete",,,"Incomplete","No","",,448106,07-JUN-21,"N"
2906,6103,"United States of America","NAS","Complete",27-JUN-20,1715.009553892,"Complete",17-JUL-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,216062,27-JUN-20,"N"
2462,5680,"Puerto Rico","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,178640,01-JAN-70,"N"
25924,10991,"Australia","JAPAC","Complete",23-NOV-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,643807,23-NOV-21,"N"
21371,8644,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,510716,01-JAN-70,"N"
2624,5843,"Poland","EMEA","Incomplete",,124.971098856,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,196576,01-JAN-70,"N"
2785,5981,"United States of America","NAS","Complete",16-JUN-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,210083,16-JUN-20,"N"
22644,9112,"Chile","LAD","Complete",01-SEP-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,558804,01-SEP-21,"N"
3689,6684,"Canada","NAS","Complete",07-OCT-20,57109.975973232,"Complete",11-OCT-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,266253,07-OCT-20,"N"
5273,7657,"Denmark","EMEA","Complete",10-FEB-21,1221.03825638,"Complete",04-SEP-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,400838,06-SEP-21,"N"
3283,6422,"India","JAPAC","Complete",11-AUG-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,255855,11-AUG-20,"N"
712,2791,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,20455,01-JAN-70,"N"
711,2790,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,20455,01-JAN-70,"N"
20366,8242,"United Arab Emirates","EMEA","Complete",26-APR-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,428223,26-APR-21,"N"
30509,12418,"United States of America","NAS","Complete",04-APR-22,142.181459738,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,796052,04-APR-22,"N"
185,2564,"United States of America","NAS","Complete",22-AUG-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,9095,22-AUG-19,"N"
30643,12452,"Chile","LAD","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,805178,01-JAN-70,"N"
2685,5882,"United States of America","NAS","Complete",01-JUN-20,1330.783023623,"Complete",12-JUN-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,201633,14-JUN-21,"N"
3783,6733,"Singapore","JAPAC","Complete",29-SEP-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,294361,29-SEP-20,"N"
3321,6443,"Turkey","EMEA","Complete",13-AUG-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,250312,13-AUG-20,"N"
21372,8645,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,510717,01-JAN-70,"N"
1913,3989,"Switzerland","EMEA","Complete",24-FEB-20,5389.00746674809,"Complete",27-JUL-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,121488,24-FEB-20,"N"
2221,4300,"Japan","JAPAC","Complete",13-NOV-20,174.38998107,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,140415,13-NOV-20,"N"
27712,11569,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,679475,01-JAN-70,"N"
29626,12248,"Senegal","EMEA","Complete",04-MAR-22,1961.938189552,"Complete",16-APR-22,"Complete",24-MAY-22,"Complete",1,"Test Development Environment,Production Environment (Customer Facing),All-In Production Environment,Production Environment (Internal Facing),Backup Existing Environment","We have not yet finished our reference architecture. We will keep updating it.",30-MAY-22,"Complete","Yes","The OCI integrates very well with our Stack, currently, we use the Oracle Kubernetes and Databases.","Yes",24-MAY-22,"Complete",27-MAY-22,"Complete",1,25-MAY-22,"Complete","No","Y",30-MAY-22,744439,30-MAY-22,"Y"
26667,11201,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,659682,01-JAN-70,"N"
1887,3962,"Bulgaria","EMEA","Complete",14-FEB-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,410409,14-FEB-20,"N"
1081,3140,"Singapore","JAPAC","Incomplete",,2297.813883961,"Complete",17-OCT-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,25763,05-JUN-21,"N"
2970,6165,"United States of America","NAS","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,225177,01-JAN-70,"N"
1857,3931,"India","JAPAC","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,112516,01-JAN-70,"N"
3731,6700,"United States of America","NAS","Incomplete",,605.89802166,"Complete",10-APR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,289534,12-APR-22,"N"
31891,12763,"Saudi Arabia","EMEA","Complete",13-JUN-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,897539,13-JUN-22,"N"
5262,7652,"United Kingdom","EMEA","Complete",10-FEB-21,16330.042095661142,"Complete",23-JUN-21,"Complete",30-JUN-21,"Complete",1,"","",30-JUN-21,"Complete","Yes","Yes, I have an integration with Oracle","Yes",26-JUL-21,"Complete",23-JUL-21,"Complete",2,23-JUL-21,"Complete","No","Y",26-JUL-21,400844,26-JUL-21,"Y"
20748,8401,"Israel","EMEA","Complete",18-MAY-21,985.2044838843,"Complete",31-JAN-22,"Complete",31-MAY-22,"Complete",1,"Production Environment (Customer Facing)","null",31-MAY-22,"Complete","Yes","Our current and only cloud platform provider is Oracle. We fully rely on OCI services.","Yes",31-MAY-22,"Complete",31-MAY-22,"Complete",1,31-MAY-22,"Complete","No","Y",31-MAY-22,473864,31-MAY-22,"Y"
32445,12934,"United Kingdom","EMEA","Incomplete",,2.778532666,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,878041,01-JAN-70,"N"
3777,6730,"United Kingdom","EMEA","Complete",19-MAR-21,292.343952394,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,292243,19-MAR-21,"N"
29358,12011,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,736312,01-JAN-70,"N"
4543,7205,"Pakistan","JAPAC","Complete",04-DEC-20,611.567259933,"Complete",09-JUN-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,352881,11-JUN-21,"N"
23362,9464,"United States of America","NAS","Complete",07-JUN-22,4.300075701,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,595035,07-JUN-22,"N"
207,2586,"United States of America","NAS","Complete",01-JUL-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,18666,01-JUL-19,"N"
23156,9329,"Netherlands","EMEA","Complete",06-OCT-21,4941.015272127,"Complete",10-JAN-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,589247,12-JAN-22,"N"
118,2517,"Germany","EMEA","Complete",25-JUN-19,7345.21526600678025,"Complete",16-DEC-19,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,7779,25-JUN-19,"N"
22418,9076,"Taiwan","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,550274,01-JAN-70,"N"
3829,6768,"Canada","NAS","Complete",06-OCT-20,9977.584012572,"Complete",03-MAR-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","Yes","",,299828,07-JUN-21,"N"
21513,8715,"United Arab Emirates","EMEA","Complete",09-JUL-21,1.769243427,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,518640,09-JUL-21,"N"
122,2521,"Brazil","LAD","Complete",24-JUN-19,4084.000838197679499,"Complete",03-APR-20,"Complete",20-MAY-20,"Complete",1,"All-In Production Environment","",14-MAY-20,"Complete","Yes","Yamí's platform is integrated with the REST API for Oracle Commerce Cloud 19A. Our product is a marketplace environment for OCC Clients.","Yes",14-MAY-20,"Complete",21-MAY-20,"Complete",2,14-MAY-20,"Complete","No","Y",21-MAY-20,7592,21-MAY-20,"Y"
2284,5516,"Brazil","LAD","Complete",09-APR-20,191.914868517,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,153915,09-APR-20,"N"
28805,11941,"India","JAPAC","Complete",14-MAR-22,299.907882633,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,718156,14-MAR-22,"N"
1879,3955,"United States of America","NAS","Complete",18-FEB-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,117089,18-FEB-20,"N"
32594,12961,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,929706,01-JAN-70,"N"
23038,9287,"Australia","JAPAC","Complete",29-SEP-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,584527,29-SEP-21,"N"
2808,6006,"India","JAPAC","Complete",19-JUN-20,189.739224926569,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,211911,19-JUN-20,"N"
